intent_hash,action_hash,tool_id,payload_size,is_high_risk,is_forbidden,harmful_signal,injection_signal,label
0.967,0.419,0.4,0.074,1,1,0,1,0
0.653,0.638,0.5,0.056,1,1,0,1,0
0.241,0.969,0.4,0.05,1,1,0,1,0
0.006,0.714,0.1,0.052,0,1,1,0,0
0.535,0.661,0.0,0.152,0,0,1,0,0
0.911,0.166,0.7,0.054,0,0,1,0,0
0.069,0.152,0.2,0.08,0,0,1,0,0
0.867,0.855,0.1,0.052,0,1,0,1,0
0.685,0.264,0.4,0.08,1,1,1,0,0
0.872,0.419,0.4,0.074,1,1,0,1,0
0.055,0.347,0.1,0.054,0,1,1,0,0
0.977,0.129,0.6,0.074,0,0,0,1,0
0.474,0.904,0.1,0.08,0,1,1,0,0
0.357,0.26,0.5,0.062,1,0,0,1,0
0.248,0.969,0.4,0.05,1,1,0,1,0
0.655,0.527,0.3,0.08,0,0,1,0,0
0.499,0.403,0.1,0.05,0,1,0,1,0
0.126,0.419,0.4,0.074,1,1,0,1,0
0.567,0.969,0.4,0.05,1,1,0,1,1
0.787,0.354,0.4,0.062,1,1,0,1,0
0.159,0.118,0.4,0.054,1,1,1,0,0
0.388,0.602,0.5,0.05,1,1,0,1,0
0.823,0.157,0.5,0.052,1,1,1,0,0
0.348,0.682,0.1,0.06,0,1,1,0,0
0.82,0.682,0.1,0.06,0,1,1,0,0
0.694,0.481,0.7,0.062,0,0,0,1,0
0.666,0.012,0.7,0.054,0,0,1,0,0
0.415,0.888,0.3,0.06,0,0,1,0,0
0.37,0.539,0.4,0.052,1,1,1,0,0
0.596,0.268,0.1,0.054,0,1,1,0,0
0.416,0.714,0.1,0.062,0,1,0,1,0
0.648,0.588,0.5,0.054,1,1,1,0,1
0.341,0.969,0.4,0.05,1,1,0,1,0
0.059,0.855,0.1,0.052,0,1,0,1,0
0.225,0.602,0.5,0.05,1,1,0,1,0
0.911,0.778,0.5,0.054,1,1,1,0,0
0.545,0.988,0.4,0.054,1,1,1,0,0
0.251,0.118,0.4,0.054,1,1,1,0,0
0.35,0.259,0.7,0.074,0,0,0,1,0
0.348,0.481,0.7,0.062,0,0,0,1,0
0.92,0.219,0.4,0.06,1,1,1,0,0
0.726,0.638,0.5,0.056,1,1,0,1,0
0.623,0.855,0.1,0.052,0,1,0,1,1
0.748,0.264,0.4,0.08,1,1,1,0,0
0.015,0.638,0.5,0.056,1,1,0,1,0
0.494,0.588,0.5,0.054,1,1,1,0,0
0.909,0.957,0.1,0.056,0,1,0,1,0
0.329,0.0,0.3,0.062,0,0,0,1,0
0.194,0.796,0.0,0.152,0,0,1,0,0
0.978,0.714,0.1,0.052,0,1,1,0,0
0.624,0.107,0.0,0.15,0,0,1,0,0
0.906,0.336,0.1,0.074,0,1,0,1,0
0.852,0.42,0.6,0.08,0,0,1,0,0
0.888,0.988,0.4,0.054,1,1,1,0,0
0.561,0.848,0.2,0.06,0,0,1,0,0
0.837,0.53,0.7,0.08,0,0,1,0,0
0.314,0.579,0.7,0.052,0,0,1,0,0
0.176,0.36,0.0,0.152,0,0,1,0,0
0.167,0.205,0.0,0.152,0,0,1,0,0
0.813,0.739,0.2,0.056,0,0,0,1,0
0.497,0.904,0.1,0.08,0,1,1,0,0
0.913,0.588,0.5,0.054,1,1,1,0,0
0.031,0.157,0.5,0.052,1,1,1,0,0
0.383,0.778,0.5,0.054,1,1,1,0,0
0.881,0.219,0.4,0.06,1,1,1,0,0
0.987,0.405,0.7,0.056,0,0,0,1,0
0.475,0.012,0.7,0.054,0,0,1,0,0
0.691,0.7,0.3,0.052,0,0,1,0,0
0.315,0.405,0.7,0.056,0,0,0,1,0
0.426,0.339,0.5,0.052,1,1,0,1,0
0.943,0.419,0.4,0.074,1,1,0,1,0
0.648,0.186,0.6,0.052,0,0,0,1,0
0.726,0.957,0.1,0.056,0,1,0,1,0
0.444,0.339,0.5,0.052,1,1,0,1,0
0.675,0.539,0.4,0.052,1,1,1,0,0
0.98,0.336,0.1,0.074,0,1,0,1,0
0.084,0.988,0.4,0.054,1,1,1,0,0
0.184,0.428,0.3,0.054,0,0,1,0,0
0.46,0.419,0.4,0.074,1,1,0,1,0
0.291,0.61,0.2,0.054,0,0,1,0,0
0.337,0.129,0.6,0.074,0,0,0,1,0
0.948,0.527,0.3,0.08,0,0,1,0,0
0.147,0.714,0.1,0.062,0,1,0,1,0
0.416,0.26,0.5,0.062,1,1,0,1,0
0.185,0.848,0.2,0.06,0,0,1,0,0
0.849,0.53,0.7,0.08,0,0,1,0,0
0.791,0.259,0.7,0.074,0,0,0,1,0
0.664,0.428,0.6,0.056,0,0,0,1,0
0.759,0.31,0.4,0.056,1,1,0,1,0
0.265,0.412,0.0,0.152,0,0,1,0,0
0.098,0.339,0.5,0.052,1,1,0,1,0
0.013,0.714,0.1,0.062,0,1,0,1,0
0.227,0.714,0.1,0.062,0,1,0,1,0
0.967,0.61,0.2,0.054,0,0,1,0,0
0.927,0.186,0.6,0.052,0,0,0,1,0
0.093,0.673,0.0,0.152,0,0,1,0,0
0.38,0.602,0.5,0.05,1,1,0,1,0
0.646,0.714,0.1,0.052,0,1,1,0,0
0.621,0.073,0.5,0.08,1,1,1,0,0
0.712,0.419,0.4,0.074,1,1,0,1,0
0.311,0.539,0.4,0.052,1,1,1,0,0
0.436,0.31,0.4,0.056,1,1,0,1,0
0.435,0.423,0.7,0.06,0,0,1,0,0
0.971,0.393,0.0,0.152,0,0,1,0,0
0.83,0.604,0.3,0.056,0,0,0,1,0
0.073,0.613,0.0,0.15,0,0,1,0,0
0.514,0.957,0.1,0.056,0,1,0,1,0
0.354,0.423,0.7,0.06,0,0,1,0,0
0.395,0.682,0.1,0.06,0,1,1,0,0
0.481,0.745,0.3,0.074,0,0,0,1,0
0.417,0.073,0.5,0.08,1,1,1,0,0
0.065,0.157,0.5,0.052,1,1,1,0,0
0.802,0.682,0.1,0.06,0,1,1,0,0
0.665,0.773,0.5,0.074,1,1,0,1,0
0.265,0.539,0.4,0.052,1,1,1,0,0
0.41,0.778,0.5,0.054,1,1,1,0,0
0.563,0.339,0.5,0.052,1,1,0,1,0
0.816,0.26,0.5,0.062,1,1,0,1,0
0.43,0.428,0.3,0.054,0,0,1,0,0
0.128,0.264,0.4,0.08,1,1,1,0,0
0.795,0.336,0.1,0.074,0,1,0,1,0
0.174,0.186,0.0,0.15,0,0,1,0,0
0.894,0.336,0.1,0.074,0,1,0,1,0
0.146,0.403,0.1,0.05,0,1,0,1,0
0.114,0.988,0.4,0.054,1,1,1,0,0
0.505,0.625,0.2,0.052,0,0,1,0,0
0.652,0.419,0.4,0.074,1,1,0,1,0
0.173,0.31,0.4,0.056,1,1,0,1,0
0.104,0.564,0.6,0.06,0,0,1,0,0
0.519,0.428,0.3,0.054,0,0,1,0,0
0.345,0.773,0.5,0.074,1,1,0,1,0
0.354,0.073,0.5,0.08,1,1,1,0,0
0.431,0.31,0.4,0.056,1,1,0,1,0
0.919,0.25,0.4,0.052,1,0,0,1,0
0.997,0.714,0.1,0.052,0,1,1,0,0
0.088,0.403,0.1,0.05,0,1,0,1,0
0.861,0.481,0.7,0.062,0,0,0,1,0
0.478,0.428,0.6,0.056,0,0,0,1,0
0.338,0.466,0.6,0.054,0,0,1,0,0
0.222,0.442,0.2,0.054,0,0,1,0,0
0.465,0.25,0.4,0.052,1,1,0,1,0
0.418,0.714,0.1,0.062,0,1,0,1,0
0.348,0.0,0.3,0.062,0,0,0,1,0
0.791,0.625,0.2,0.052,0,0,1,0,0
0.023,0.539,0.4,0.052,1,1,1,0,0
0.64,0.259,0.7,0.074,0,0,0,1,0
0.038,0.957,0.1,0.056,0,1,0,1,0
0.793,0.31,0.4,0.056,1,1,0,1,0
0.967,0.612,0.0,0.15,0,0,1,0,0
0.681,0.969,0.4,0.05,1,1,0,1,0
0.108,0.957,0.1,0.056,0,1,0,1,0
0.261,0.268,0.1,0.054,0,1,1,0,0
0.031,0.094,0.5,0.06,1,1,1,0,0
0.02,0.094,0.5,0.06,1,1,1,0,0
0.842,0.466,0.6,0.054,0,0,1,0,0
0.43,0.714,0.1,0.052,0,1,1,0,1
0.857,0.419,0.4,0.074,1,1,0,1,0
0.409,0.61,0.2,0.054,0,0,1,0,1
0.297,0.714,0.1,0.062,0,1,0,1,0
0.336,0.714,0.1,0.062,0,1,0,1,0
0.881,0.579,0.7,0.052,0,0,1,0,0
0.759,0.268,0.1,0.054,0,1,1,0,0
0.849,0.339,0.5,0.052,1,1,0,1,0
0.417,0.808,0.6,0.062,0,0,0,1,0
0.722,0.336,0.1,0.074,0,1,0,1,0
0.303,0.073,0.5,0.08,1,1,1,0,0
0.628,0.588,0.5,0.054,1,1,1,0,0
0.75,0.012,0.7,0.054,0,0,1,0,0
0.018,0.264,0.4,0.08,1,1,1,0,1
0.117,0.012,0.7,0.054,0,0,1,0,0
0.635,0.778,0.5,0.054,1,1,1,0,0
0.817,0.31,0.4,0.056,1,1,0,1,0
0.979,0.638,0.5,0.056,1,1,0,1,0
0.182,0.969,0.4,0.05,1,1,0,1,0
0.531,0.61,0.2,0.054,0,0,1,0,0
0.621,0.354,0.4,0.062,1,1,0,1,0
0.089,0.219,0.4,0.06,1,1,1,0,0
0.693,0.539,0.4,0.052,1,1,1,0,0
0.829,0.778,0.5,0.054,1,0,1,0,0
0.64,0.259,0.7,0.074,0,0,0,1,0
0.596,0.528,0.2,0.052,0,0,0,1,0
0.851,0.714,0.1,0.062,0,1,0,1,0
0.757,0.588,0.5,0.054,1,1,1,0,0
0.652,0.336,0.1,0.074,0,1,0,1,0
0.044,0.347,0.1,0.054,0,1,1,0,0
0.794,0.219,0.4,0.06,1,1,1,0,0
0.866,0.773,0.5,0.074,1,1,0,1,0
0.077,0.25,0.4,0.052,1,1,0,1,0
0.352,0.219,0.4,0.06,1,1,1,0,0
0.443,0.31,0.4,0.056,1,1,0,1,0
0.641,0.638,0.5,0.056,1,0,0,1,0
0.151,0.0,0.3,0.062,0,0,0,1,0
0.948,0.259,0.7,0.074,0,0,0,1,0
0.221,0.347,0.1,0.054,0,1,1,0,0
0.134,0.219,0.4,0.06,1,0,1,0,0
0.915,0.625,0.2,0.052,0,0,1,0,0
0.155,0.664,0.0,0.152,0,0,1,0,0
0.164,0.945,0.0,0.152,0,0,1,0,0
0.273,0.336,0.1,0.074,0,1,0,1,0
0.314,0.259,0.7,0.074,0,0,0,1,0
0.204,0.778,0.5,0.054,1,0,1,0,0
0.591,0.588,0.5,0.054,1,1,1,0,0
0.035,0.588,0.5,0.054,1,1,1,0,0
0.893,0.564,0.6,0.06,0,0,1,0,0
0.406,0.073,0.5,0.08,1,1,1,0,0
0.563,0.717,0.0,0.15,0,0,1,0,0
0.994,0.354,0.4,0.062,1,1,0,1,0
0.324,0.528,0.2,0.052,0,0,0,1,0
0.232,0.264,0.4,0.08,1,1,1,0,0
0.36,0.221,0.3,0.054,0,0,1,0,0
0.221,0.969,0.4,0.05,1,1,0,1,1
0.808,0.952,0.0,0.152,0,0,1,0,0
0.73,0.539,0.4,0.052,1,1,1,0,0
0.255,0.682,0.1,0.06,0,1,1,0,0
0.689,0.157,0.5,0.052,1,1,1,0,0
0.354,0.347,0.1,0.054,0,1,1,0,0
0.898,0.904,0.1,0.08,0,1,1,0,0
0.679,0.808,0.6,0.062,0,0,0,1,0
0.701,0.419,0.4,0.074,1,1,0,1,0
0.436,0.221,0.3,0.054,0,0,1,0,1
0.403,0.115,0.0,0.15,0,0,1,0,0
0.77,0.31,0.4,0.056,1,1,0,1,0
0.054,0.773,0.5,0.074,1,1,0,1,0
0.855,0.31,0.4,0.056,1,1,0,1,0
0.314,0.442,0.2,0.054,0,0,1,0,0
0.738,0.403,0.1,0.05,0,1,0,1,0
0.609,0.714,0.1,0.062,0,0,0,1,0
0.956,0.638,0.5,0.056,1,1,0,1,0
0.498,0.682,0.1,0.06,0,1,1,0,0
0.425,0.778,0.5,0.054,1,1,1,0,0
0.757,0.855,0.1,0.052,0,1,0,1,0
0.656,0.26,0.5,0.062,1,1,0,1,0
0.134,0.162,0.0,0.15,0,0,1,0,0
0.977,0.221,0.3,0.054,0,0,1,0,0
0.63,0.219,0.4,0.06,1,1,1,0,0
0.455,0.579,0.7,0.052,0,0,1,0,0
0.726,0.401,0.7,0.052,0,0,0,1,0
0.049,0.339,0.5,0.052,1,1,0,1,0
0.324,0.26,0.5,0.062,1,1,0,1,0
0.92,0.765,0.0,0.152,0,0,1,0,0
0.113,0.073,0.5,0.08,1,1,1,0,0
0.871,0.073,0.5,0.08,1,1,1,0,0
0.166,0.172,0.2,0.074,0,0,0,1,0
0.43,0.714,0.1,0.062,0,1,0,1,0
0.843,0.118,0.4,0.054,1,1,1,0,0
0.917,0.336,0.1,0.074,0,1,0,1,0
0.116,0.26,0.5,0.062,1,1,0,1,1
0.02,0.354,0.4,0.062,1,1,0,1,0
0.935,0.527,0.3,0.08,0,0,1,0,0
0.405,0.855,0.1,0.052,0,1,0,1,0
0.348,0.26,0.5,0.062,1,1,0,1,0
0.985,0.401,0.7,0.052,0,0,0,1,0
0.274,0.118,0.4,0.054,1,1,1,0,0
0.477,0.7,0.3,0.052,0,0,1,0,0
0.531,0.773,0.5,0.074,1,1,0,1,0
0.236,0.957,0.1,0.056,0,1,0,1,0
0.857,0.588,0.5,0.054,1,1,1,0,0
0.788,0.714,0.1,0.062,0,1,0,1,0
0.638,0.61,0.2,0.054,0,0,1,0,0
0.888,0.714,0.1,0.062,0,1,0,1,0
0.629,0.268,0.1,0.054,0,1,1,0,0
0.795,0.638,0.5,0.056,1,1,0,1,0
0.851,0.31,0.4,0.056,1,1,0,1,0
0.042,0.403,0.1,0.05,0,1,0,1,0
0.472,0.336,0.1,0.074,0,1,0,1,0
0.221,0.969,0.4,0.05,1,1,0,1,0
0.777,0.969,0.4,0.05,1,1,0,1,0
0.643,0.888,0.3,0.06,0,0,1,0,0
0.977,0.714,0.1,0.062,0,1,0,1,0
0.992,0.428,0.3,0.054,0,0,1,0,0
0.283,0.739,0.2,0.056,0,0,0,1,1
0.69,0.219,0.4,0.06,1,1,1,0,0
0.483,0.403,0.1,0.05,0,1,0,1,0
0.213,0.714,0.1,0.052,0,1,1,0,0
0.929,0.881,0.0,0.152,0,0,1,0,1
0.37,0.339,0.5,0.052,1,1,0,1,0
0.067,0.904,0.1,0.08,0,1,1,0,0
0.635,0.354,0.4,0.062,1,1,0,1,0
0.312,0.26,0.5,0.062,1,1,0,1,0
0.944,0.53,0.7,0.08,0,0,1,0,0
0.802,0.957,0.1,0.056,0,1,0,1,0
0.811,0.539,0.4,0.052,1,1,1,0,1
0.114,0.42,0.6,0.08,0,0,1,0,0
0.765,0.239,0.0,0.152,0,0,1,0,0
0.756,0.714,0.1,0.052,0,1,1,0,0
0.467,0.246,0.0,0.152,0,0,1,0,0
0.562,0.988,0.4,0.054,1,1,1,0,0
0.395,0.118,0.4,0.054,1,1,1,0,0
0.514,0.957,0.1,0.056,0,1,0,1,0
0.058,0.354,0.4,0.062,1,1,0,1,0
0.37,0.374,0.0,0.152,0,0,1,0,0
0.74,0.434,0.3,0.052,0,0,0,1,0
0.473,0.25,0.4,0.052,1,1,0,1,0
0.443,0.625,0.2,0.052,0,0,1,0,0
0.449,0.773,0.5,0.074,1,1,0,1,0
0.936,0.339,0.5,0.052,1,1,0,1,0
0.342,0.714,0.1,0.052,0,1,1,0,0
0.354,0.625,0.2,0.052,0,0,1,0,0
0.556,0.292,0.2,0.062,0,0,0,1,0
0.683,0.334,0.0,0.152,0,0,1,0,0
0.042,0.604,0.3,0.056,0,0,0,1,0
0.645,0.219,0.4,0.06,1,1,1,0,0
0.858,0.419,0.4,0.074,1,1,0,1,0
0.37,0.221,0.3,0.054,0,0,1,0,0
0.905,0.407,0.0,0.15,0,0,1,0,0
0.907,0.962,0.6,0.054,0,0,1,0,0
0.324,0.166,0.7,0.054,0,0,1,0,0
0.535,0.26,0.5,0.062,1,1,0,1,0
0.499,0.094,0.5,0.06,1,1,1,0,0
0.502,0.714,0.1,0.062,0,1,0,1,0
0.668,0.957,0.1,0.056,0,1,0,1,0
0.652,0.25,0.4,0.052,1,1,0,1,0
0.871,0.778,0.5,0.054,1,1,1,0,0
0.429,0.588,0.5,0.054,1,0,1,0,0
0.964,0.012,0.7,0.054,0,0,1,0,0
0.018,0.789,0.0,0.15,0,0,1,0,0
0.877,0.347,0.1,0.054,0,1,1,0,0
0.206,0.167,0.0,0.152,0,0,1,0,1
0.121,0.773,0.5,0.074,1,1,0,1,0
0.325,0.292,0.2,0.062,0,0,0,1,0
0.976,0.969,0.4,0.05,1,1,0,1,0
0.18,0.588,0.5,0.054,1,1,1,0,0
0.553,0.31,0.4,0.056,1,1,0,1,0
0.223,0.403,0.1,0.05,0,1,0,1,0
0.028,0.347,0.1,0.054,0,1,1,0,0
0.46,0.466,0.6,0.054,0,0,1,0,0
0.342,0.778,0.5,0.054,1,1,1,0,0
0.331,0.974,0.0,0.152,0,0,1,0,0
0.377,0.682,0.1,0.06,0,1,1,0,0
0.248,0.988,0.4,0.054,1,1,1,0,0
0.952,0.339,0.5,0.052,1,1,0,1,0
0.283,0.264,0.4,0.08,1,1,1,0,0
0.265,0.347,0.1,0.054,0,0,1,0,0
0.37,0.904,0.1,0.08,0,1,1,0,0
0.041,0.25,0.4,0.052,1,1,0,1,0
0.422,0.778,0.5,0.054,1,1,1,0,0
0.426,0.405,0.7,0.056,0,0,0,1,0
0.7,0.152,0.2,0.08,0,0,1,0,0
0.512,0.539,0.4,0.052,1,1,1,0,0
0.519,0.588,0.5,0.054,1,1,1,0,0
0.752,0.25,0.4,0.052,1,1,0,1,0
0.534,0.539,0.4,0.052,1,1,1,0,1
0.389,0.172,0.2,0.074,0,0,0,1,0
0.23,0.25,0.4,0.052,1,1,0,1,0
0.956,0.539,0.4,0.052,1,1,1,0,0
0.249,0.347,0.1,0.054,0,1,1,0,0
0.432,0.264,0.4,0.08,1,1,1,0,0
0.819,0.969,0.4,0.05,1,1,0,1,0
0.783,0.957,0.1,0.056,0,1,0,1,1
0.643,0.466,0.6,0.054,0,0,1,0,0
0.882,0.423,0.0,0.152,0,0,1,0,0
0.284,0.157,0.5,0.052,1,1,1,0,0
0.302,0.347,0.1,0.054,0,1,1,0,1
0.694,0.403,0.1,0.05,0,1,0,1,0
0.554,0.172,0.2,0.074,0,0,0,1,0
0.506,0.714,0.1,0.052,0,1,1,0,0
0.213,0.714,0.1,0.052,0,1,1,0,0
0.449,0.0,0.3,0.062,0,0,0,1,0
0.29,0.172,0.2,0.074,0,0,0,1,0
0.409,0.31,0.4,0.056,1,1,0,1,0
0.99,0.347,0.1,0.054,0,1,1,0,0
0.962,0.097,0.0,0.152,0,0,1,0,1
0.807,0.419,0.4,0.074,1,1,0,1,0
0.919,0.602,0.5,0.05,1,1,0,1,0
0.469,0.419,0.4,0.074,1,1,0,1,0
0.926,0.073,0.5,0.08,1,1,1,0,0
0.33,0.768,0.0,0.152,0,0,1,0,0
0.471,0.094,0.5,0.06,1,1,1,0,0
0.018,0.969,0.4,0.05,1,1,0,1,1
0.192,0.714,0.1,0.052,0,1,1,0,0
0.497,0.855,0.1,0.052,0,1,0,1,0
0.79,0.588,0.5,0.054,1,1,1,0,0
0.705,0.434,0.3,0.052,0,0,0,1,0
0.176,0.808,0.6,0.062,0,0,0,1,0
0.031,0.687,0.0,0.152,0,0,1,0,1
0.914,0.564,0.6,0.06,0,0,1,0,0
0.351,0.118,0.4,0.054,1,1,1,0,0
0.521,0.403,0.1,0.05,0,1,0,1,0
0.575,0.336,0.1,0.074,0,1,0,1,0
0.228,0.219,0.4,0.06,1,1,1,0,0
0.731,0.118,0.4,0.054,1,1,1,0,0
0.76,0.219,0.4,0.06,1,0,1,0,0
0.581,0.61,0.2,0.054,0,0,1,0,0
0.254,0.714,0.1,0.052,0,1,1,0,0
0.962,0.339,0.5,0.052,1,1,0,1,0
0.372,0.904,0.1,0.08,0,1,1,0,0
0.253,0.481,0.7,0.062,0,0,0,1,0
0.887,0.405,0.7,0.056,0,0,0,1,0
0.256,0.539,0.4,0.052,1,1,1,0,1
0.036,0.336,0.1,0.074,0,1,0,1,0
0.326,0.739,0.2,0.056,0,0,0,1,0
0.98,0.888,0.3,0.06,0,0,1,0,0
0.263,0.773,0.5,0.074,1,1,0,1,0
0.014,0.567,0.6,0.052,0,0,1,0,0
0.657,0.848,0.2,0.06,0,0,1,0,0
0.685,0.957,0.1,0.056,0,1,0,1,0
0.84,0.855,0.1,0.052,0,1,0,1,0
0.115,0.157,0.5,0.052,1,1,1,0,0
0.285,0.428,0.3,0.054,0,0,1,0,0
0.991,0.957,0.1,0.056,0,1,0,1,0
0.13,0.264,0.4,0.08,1,1,1,0,0
0.626,0.434,0.3,0.052,0,0,0,1,0
0.885,0.442,0.2,0.054,0,0,1,0,0
0.851,0.186,0.6,0.052,0,0,0,1,0
0.197,0.638,0.5,0.056,1,1,0,1,0
0.304,0.588,0.5,0.054,1,1,1,0,0
0.425,0.419,0.4,0.074,1,1,0,1,0
0.526,0.442,0.2,0.054,0,0,1,0,0
0.557,0.602,0.5,0.05,1,1,0,1,0
0.383,0.094,0.5,0.06,1,0,1,0,0
0.852,0.957,0.1,0.056,0,1,0,1,0
0.505,0.31,0.4,0.056,1,1,0,1,0
0.985,0.888,0.3,0.06,0,0,1,0,0
0.916,0.403,0.1,0.05,0,1,0,1,1
0.83,0.848,0.2,0.06,0,0,1,0,0
0.008,0.26,0.5,0.062,1,1,0,1,0
0.739,0.25,0.4,0.052,1,1,0,1,0
0.563,0.419,0.4,0.074,1,1,0,1,0
0.144,0.53,0.7,0.08,0,0,1,0,0
0.169,0.855,0.1,0.052,0,1,0,1,0
0.099,0.221,0.3,0.054,0,0,1,0,0
0.071,0.969,0.4,0.05,1,1,0,1,0
0.91,0.53,0.7,0.08,0,0,1,0,0
0.863,0.428,0.6,0.056,0,0,0,1,0
0.901,0.625,0.2,0.052,0,0,1,0,0
0.328,0.466,0.6,0.054,0,0,1,0,0
0.614,0.988,0.4,0.054,1,1,1,0,0
0.783,0.714,0.1,0.062,0,1,0,1,0
0.687,0.268,0.1,0.054,0,1,1,0,0
0.955,0.638,0.5,0.056,1,1,0,1,0
0.508,0.354,0.4,0.062,1,1,0,1,0
0.621,0.339,0.5,0.052,1,1,0,1,0
0.063,0.094,0.5,0.06,1,1,1,0,0
0.37,0.61,0.2,0.054,0,0,1,0,0
0.88,0.26,0.5,0.062,1,1,0,1,0
0.172,0.53,0.7,0.08,0,0,1,0,0
0.871,0.073,0.5,0.08,1,1,1,0,0
0.917,0.336,0.1,0.074,0,1,0,1,0
0.291,0.904,0.1,0.08,0,1,1,0,0
0.287,0.7,0.3,0.052,0,0,1,0,0
0.44,0.588,0.5,0.054,1,1,1,0,0
0.187,0.957,0.1,0.056,0,1,0,1,0
0.061,0.264,0.4,0.08,1,1,1,0,0
0.33,0.26,0.5,0.062,1,1,0,1,0
0.88,0.988,0.4,0.054,1,1,1,0,0
0.43,0.444,0.0,0.152,0,0,1,0,0
0.181,0.855,0.1,0.052,0,1,0,1,0
0.921,0.739,0.2,0.056,0,0,0,1,1
0.116,0.264,0.4,0.08,1,1,1,0,0
0.654,0.25,0.4,0.052,1,1,0,1,0
0.184,0.336,0.1,0.074,0,1,0,1,0
0.375,0.073,0.5,0.08,1,1,1,0,0
0.03,0.434,0.3,0.052,0,0,0,1,0
0.608,0.186,0.6,0.052,0,0,0,1,0
0.532,0.118,0.4,0.054,1,1,1,0,0
0.331,0.354,0.4,0.062,1,1,0,1,0
0.423,0.264,0.4,0.08,1,1,1,0,0
0.184,0.539,0.4,0.052,1,1,1,0,0
0.606,0.118,0.4,0.054,1,0,1,0,0
0.479,0.962,0.6,0.054,0,0,1,0,0
0.159,0.808,0.6,0.062,0,0,0,1,0
0.46,0.073,0.5,0.08,1,1,1,0,0
0.19,0.347,0.1,0.054,0,1,1,0,0
0.045,0.157,0.5,0.052,1,1,1,0,0
0.64,0.466,0.6,0.054,0,0,1,0,0
0.889,0.268,0.1,0.054,0,1,1,0,0
0.859,0.419,0.4,0.074,1,1,0,1,0
0.894,0.0,0.3,0.062,0,0,0,1,0
0.637,0.012,0.7,0.054,0,0,1,0,0
0.491,0.152,0.2,0.08,0,0,1,0,0
0.161,0.957,0.1,0.056,0,0,0,1,0
0.546,0.969,0.4,0.05,1,1,0,1,0
0.524,0.714,0.1,0.062,0,1,0,1,0
0.033,0.347,0.1,0.054,0,1,1,0,0
0.977,0.157,0.5,0.052,1,1,1,0,0
0.929,0.602,0.5,0.05,1,1,0,1,0
0.454,0.219,0.4,0.06,1,1,1,0,0
0.207,0.889,0.0,0.15,0,0,1,0,0
0.136,0.423,0.7,0.06,0,0,1,0,0
0.944,0.229,0.0,0.15,0,0,1,0,0
0.484,0.073,0.5,0.08,1,1,1,0,0
0.338,0.855,0.1,0.052,0,1,0,1,0
0.871,0.268,0.1,0.054,0,1,1,0,0
0.343,0.419,0.4,0.074,1,1,0,1,0
0.77,0.988,0.4,0.054,1,1,1,0,0
0.418,0.157,0.5,0.052,1,1,1,0,0
0.37,0.26,0.5,0.062,1,1,0,1,0
0.645,0.714,0.1,0.052,0,0,1,0,0
0.318,0.778,0.5,0.054,1,1,1,0,0
0.686,0.219,0.4,0.06,1,1,1,0,0
0.446,0.527,0.3,0.08,0,0,1,0,0
0.364,0.778,0.5,0.054,1,1,1,0,0
0.636,0.21,0.0,0.15,0,0,1,0,0
0.927,0.268,0.1,0.054,0,1,1,0,0
0.184,0.065,0.0,0.15,0,0,1,0,0
0.471,0.428,0.6,0.056,0,0,0,1,0
0.904,0.442,0.2,0.054,0,0,1,0,0
0.437,0.336,0.1,0.074,0,0,0,1,0
0.857,0.219,0.4,0.06,1,1,1,0,0
0.687,0.969,0.4,0.05,1,1,0,1,0
0.836,0.347,0.1,0.054,0,1,1,0,0
0.464,0.354,0.4,0.062,1,1,0,1,0
0.423,0.336,0.1,0.074,0,1,0,1,0
0.311,0.466,0.6,0.054,0,0,1,0,0
0.594,0.602,0.5,0.05,1,1,0,1,0
0.567,0.625,0.2,0.052,0,0,1,0,0
0.562,0.172,0.2,0.074,0,0,0,1,0
0.326,0.339,0.5,0.052,1,1,0,1,0
0.644,0.957,0.1,0.056,0,1,0,1,0
0.383,0.219,0.4,0.06,1,1,1,0,0
0.701,0.221,0.3,0.054,0,0,1,0,0
0.366,0.564,0.6,0.06,0,0,1,0,0
0.931,0.336,0.1,0.074,0,1,0,1,0
0.441,0.773,0.5,0.074,1,1,0,1,0
0.494,0.598,0.0,0.15,0,0,1,0,0
0.259,0.31,0.4,0.056,1,1,0,1,0
0.371,0.31,0.4,0.056,1,1,0,1,0
0.863,0.268,0.1,0.054,0,1,1,0,0
0.707,0.405,0.7,0.056,0,0,0,1,0
0.054,0.539,0.4,0.052,1,1,1,0,0
0.845,0.118,0.4,0.054,1,1,1,0,0
0.18,0.347,0.1,0.054,0,1,1,0,0
0.182,0.962,0.6,0.054,0,0,1,0,0
0.888,0.157,0.5,0.052,1,1,1,0,1
0.891,0.904,0.1,0.08,0,1,1,0,0
0.208,0.778,0.5,0.054,1,1,1,0,0
0.073,0.848,0.2,0.06,0,0,1,0,0
0.073,0.789,0.0,0.152,0,0,1,0,0
0.86,0.714,0.1,0.052,0,1,1,0,0
0.879,0.31,0.4,0.056,1,1,0,1,1
0.969,0.419,0.4,0.074,1,1,0,1,0
0.545,0.26,0.5,0.062,1,1,0,1,0
0.249,0.682,0.1,0.06,0,1,1,0,0
0.013,0.588,0.5,0.054,1,1,1,0,0
0.883,0.292,0.2,0.062,0,0,0,1,0
0.611,0.714,0.1,0.052,0,1,1,0,0
